oneplus3,/data/tmp_hou/andpatchchecker/oneplus/,/data/tmp_hou/andpatchchecker/oneplus/oneplus3/,/data/tmp_hou/andpatchchecker/oneplus/oneplus3/,28,OnePlus,OnePlus/OnePlus3/OnePlus3:9/PKQ1.181203.001/1911042107:user/release-keys,9,1572873395,20191104211635,1569859200,20191001000000,1,13,0,3,238,3,0,0,0,0
oneplus3,/data/tmp_hou/andpatchchecker/oneplus/,/data/tmp_hou/andpatchchecker/oneplus/oneplus3/,/data/tmp_hou/andpatchchecker/oneplus/oneplus3/,28,OnePlus,OnePlus/OnePlus3/OnePlus3:9/PKQ1.181203.001/1911042107:user/release-keys,9,1572873395,20191104211635,1569859200,20191001000000,1,13,0,3,238,3,0,0,0,0
oneplus3,/data/tmp_hou/andpatchchecker/oneplus/,/data/tmp_hou/andpatchchecker/oneplus/oneplus3/,/data/tmp_hou/andpatchchecker/oneplus/oneplus3/,28,OnePlus,OnePlus/OnePlus3/OnePlus3:9/PKQ1.181203.001/1911042107:user/release-keys,9,1572873395,20191104211635,1569859200,20191001000000,1,37,2,79,136,3,0,1,1,0
